n,errors,bag_auc,bag_ap,bag_f1,global_token_auc,global_top10_precision,global_top10_recall,global_error_coverage,local_auc,local_ap,top10_precision,top10_recall,error_coverage,fact_auc,fact_top1,fact_chance,n_local_mixed,n_fact_mixed,alert_threshold,validation_clean_answer_alarm,test_clean_answer_alarm,test_error_answer_recall,alert_token_precision,alert_error_token_recall,name,method,seed,val_auc,supervision,layer_index,threshold
105,14,0.717425431711146,0.27385437895863934,0.26262626262626265,0.8100802129589276,0.21774193548387097,0.3698630136986301,0.05906148867313916,0.7201978973407543,0.744199257008302,0.6428571428571429,0.231113172541744,0.43841319136350193,0.8214285714285714,0.7857142857142857,0.40476190476190477,14,14,0.9736578338480992,0.043478260869565216,0.054945054945054944,0.07142857142857142,0.125,0.0136986301369863,supervised_before,supervised_before,,0.7446371291098637,"token labels; diagnostic, not weak supervision",2,0.4943909789875047
105,14,0.6075353218210362,0.25478548062888573,0.3076923076923077,0.7194666603846925,0.21774193548387097,0.3698630136986301,0.05906148867313916,0.7111088778945922,0.7605893829737491,0.619047619047619,0.32938157081014224,0.43841319136350193,0.7857142857142857,0.7142857142857143,0.40476190476190477,14,14,0.9190896938463557,0.043478260869565216,0.10989010989010989,0.2857142857142857,0.4166666666666667,0.136986301369863,supervised_lookback,supervised_lookback,,0.7385224538893345,"token labels; diagnostic, not weak supervision",0,0.6889810713175937
105,14,0.5447409733124018,0.17934085680786985,0.2647058823529412,0.5164136208907054,0.08870967741935484,0.1506849315068493,0.05906148867313916,0.5678755239469526,0.6454933002460664,0.5238095238095238,0.20196969696969697,0.43841319136350193,0.6071428571428571,0.5714285714285714,0.40476190476190477,14,14,0.7364422082901001,0.043478260869565216,0.18681318681318682,0.14285714285714285,0.05555555555555555,0.0136986301369863,support_42,support,42,0.8521739130434782,bag labels only,0,0.4612482786178589
105,14,0.46232339089481944,0.1265520403495402,0.06060606060606061,0.5342819114477202,0.0967741935483871,0.1643835616438356,0.05906148867313916,0.525770116127259,0.6186471417543381,0.48809523809523814,0.16625541125541127,0.43841319136350193,0.5,0.35714285714285715,0.40476190476190477,14,14,0.8079841732978821,0.043478260869565216,0.07692307692307693,0.0,0.0,0.0,support_43,support,43,0.8717391304347826,bag labels only,0,0.5595566034317017
105,14,0.5172684458398743,0.15658842211784071,0.2318840579710145,0.5130213547862754,0.06451612903225806,0.1095890410958904,0.05906148867313916,0.5291323094894523,0.6287938937074811,0.4523809523809524,0.18179653679653682,0.43841319136350193,0.5,0.42857142857142855,0.40476190476190477,14,14,0.8594415783882141,0.043478260869565216,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0136986301369863,support_44,support,44,0.8576086956521739,bag labels only,0,0.4108765423297882
105,14,0.6766091051805337,0.3645999345470716,0.3333333333333333,0.700173146915747,0.22580645161290322,0.3835616438356164,0.05906148867313916,0.6426207654779085,0.6755326860366253,0.5476190476190476,0.18890538033395177,0.43841319136350193,0.6428571428571429,0.5714285714285714,0.40476190476190477,14,14,0.6343711614608765,0.043478260869565216,0.0989010989010989,0.35714285714285715,0.5,0.1643835616438356,support_lookback_42,support_lookback,42,0.7673913043478261,bag labels only,0,0.4850274622440338
105,14,0.6585557299843013,0.3814739343367297,0.3125,0.6995842118281723,0.1935483870967742,0.3287671232876712,0.05906148867313916,0.7240020957878102,0.7656031241092084,0.7619047619047619,0.31985776128633264,0.43841319136350193,0.7857142857142857,0.7142857142857143,0.40476190476190477,14,14,0.7271702885627747,0.043478260869565216,0.08791208791208792,0.35714285714285715,0.3684210526315789,0.0958904109589041,support_lookback_43,support_lookback,43,0.7815217391304348,bag labels only,0,0.35901859402656555
105,14,0.6640502354788069,0.3165142434997602,0.2926829268292683,0.6927054500053004,0.22580645161290322,0.3835616438356164,0.05906148867313916,0.7361437504294646,0.7404746530646891,0.6904761904761905,0.2484291898577613,0.43841319136350193,0.8214285714285714,0.7857142857142857,0.40476190476190477,14,14,0.7022176384925842,0.043478260869565216,0.03296703296703297,0.07142857142857142,0.25,0.0136986301369863,support_lookback_44,support_lookback,44,0.7304347826086957,bag labels only,0,0.2914767265319824
105,14,0.4113029827315542,0.11592002157646225,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,text,text,,0.4869565217391304,bag labels only,,0.24517792343240905
105,14,0.5635792778649922,0.15492082171653515,0.22580645161290322,0.5689407413514882,0.12903225806451613,0.2191780821917808,0.05906148867313916,0.6128612657184086,0.7200136708917607,0.7976190476190476,0.38533395176252316,0.43841319136350193,0.7857142857142857,0.7857142857142857,0.40476190476190477,14,14,0.526301920413971,0.043478260869565216,0.2087912087912088,0.21428571428571427,0.08695652173913043,0.0273972602739726,uncertainty_42,uncertainty,42,0.8619565217391304,bag labels only,0,0.417190819978714
105,14,0.4034536891679749,0.11868458069951844,0.11320754716981132,0.5122380711198011,0.056451612903225805,0.0958904109589041,0.05906148867313916,0.4131833642547928,0.5198688716429305,0.3452380952380953,0.11098330241187383,0.43841319136350193,0.2857142857142857,0.14285714285714285,0.40476190476190477,14,14,0.7945153713226318,0.043478260869565216,0.14285714285714285,0.0,0.0,0.0,uncertainty_43,uncertainty,43,0.8478260869565217,bag labels only,0,0.46224504709243774
105,14,0.5682888540031397,0.15663333590251433,0.16666666666666666,0.5650243230191168,0.10483870967741936,0.1780821917808219,0.05906148867313916,0.600480313337456,0.7010454169235067,0.7023809523809523,0.3586672850958565,0.43841319136350193,0.75,0.7142857142857143,0.40476190476190477,14,14,0.5918002128601074,0.043478260869565216,0.23076923076923078,0.21428571428571427,0.07692307692307693,0.0273972602739726,uncertainty_44,uncertainty,44,0.8608695652173912,bag labels only,0,0.5525338649749756
105,14,0.554160125588697,0.14983037860174134,0.18181818181818182,0.5557662634424434,0.12903225806451613,0.2191780821917808,0.05906148867313916,0.6200070432213289,0.7321126885407784,0.8333333333333333,0.3853339517625232,0.43841319136350193,0.7857142857142857,0.7857142857142857,0.40476190476190477,14,14,0.7637048363685608,0.043478260869565216,0.14285714285714285,0.0,0.0,0.0,nll_topk,nll_topk,,0.8130434782608695,no fitted weights; validation threshold,,0.2347709834575653
105,14,0.5816326530612246,0.1589548818346741,0.2857142857142857,0.5557662634424434,0.12903225806451613,0.2191780821917808,0.05906148867313916,0.6200070432213289,0.7321126885407784,0.8333333333333333,0.3853339517625232,0.43841319136350193,0.7857142857142857,0.7857142857142857,0.40476190476190477,14,14,0.7637048363685608,0.043478260869565216,0.14285714285714285,0.0,0.0,0.0,nll_mean,nll_mean,,0.8130434782608695,no fitted weights; validation threshold,,0.03663324564695358
105,14,0.6342229199372057,0.20815115248248578,0.26373626373626374,0.5449475258836971,0.11290322580645161,0.1917808219178082,0.05906148867313916,0.5913273895416753,0.6397855166739816,0.5595238095238095,0.18241187384044527,0.43841319136350193,0.6071428571428571,0.42857142857142855,0.40476190476190477,14,14,0.0004276057006791234,0.043478260869565216,0.054945054945054944,0.21428571428571427,0.4444444444444444,0.0547945205479452,support_delta,support_delta,,0.5260869565217391,no fitted weights; validation threshold,,0.002639234997332096
